No LEAGUE,YEAR,No WEEK,No TEAM1,No TEAM2,GOALTEAM1,GOALTEAM2,CODEWID
3,1987,13,64,61,1,1,D
3,1987,13,21,19,1,2,W2
3,1987,13,63,22,3,0,W1
3,1987,13,39,15,0,1,W2
3,1987,13,48,11,1,1,D
3,1987,13,24,34,1,0,W1
3,1987,13,66,62,0,1,W2
3,1987,13,67,32,0,0,D
3,1987,14,61,21,2,2,D
3,1987,14,62,64,1,2,W2
3,1987,14,32,65,3,1,W1
3,1987,14,34,67,1,1,D
3,1987,14,11,24,3,1,W1
3,1987,14,48,66,1,1,D
3,1987,14,19,27,0,0,D
3,1987,14,22,39,2,2,D
3,1987,14,15,63,3,1,W1
3,1987,15,65,34,3,1,W1
3,1987,15,64,32,0,0,D
3,1987,15,21,62,2,1,W1
3,1987,15,63,61,2,0,W1
3,1987,15,39,19,1,0,W1
3,1987,15,27,22,2,0,W1
3,1987,15,24,48,2,3,W2
3,1987,15,66,15,0,2,W2
3,1987,15,67,11,2,1,W1
3,1987,16,61,39,0,2,W2
3,1987,16,62,63,2,0,W1
3,1987,16,32,21,4,0,W1
3,1987,16,34,64,4,0,W1
3,1987,16,11,65,6,0,W1
3,1987,16,48,67,1,0,W1
3,1987,16,24,66,3,0,W1
3,1987,16,22,19,2,0,W1
3,1987,16,15,27,3,2,W1
3,1987,17,65,66,1,1,D
3,1987,17,64,11,0,2,W2
3,1987,17,21,34,1,2,W2
3,1987,17,63,48,5,0,W1
3,1987,17,39,62,0,1,W2
3,1987,17,27,61,3,1,W1
3,1987,17,19,15,2,2,D
3,1987,17,22,32,0,0,D
3,1987,17,67,24,2,4,W2
3,1987,18,61,22,0,0,D
3,1987,18,62,19,1,1,D
3,1987,18,32,39,1,1,D
3,1987,18,34,15,1,1,D
3,1987,18,11,63,1,0,W1
3,1987,18,48,21,1,1,D
3,1987,18,24,64,4,1,W1
3,1987,18,66,27,1,0,W1
3,1987,18,67,65,3,1,W1
3,1987,19,65,48,3,1,W1
3,1987,19,64,67,0,1,W2
3,1987,19,21,24,2,2,D
3,1987,19,63,66,2,1,W1
3,1987,19,39,11,0,0,D
3,1987,19,27,34,0,0,D
3,1987,19,19,32,3,1,W1
3,1987,19,22,62,1,0,W1
3,1987,19,15,61,0,0,D
3,1987,20,65,21,0,2,W2
3,1987,20,62,15,0,1,W2
3,1987,20,32,27,2,2,D
3,1987,20,34,19,4,0,W1
3,1987,20,11,61,2,0,W1
3,1987,20,48,22,0,0,D
3,1987,20,24,63,4,2,W1
3,1987,20,66,64,0,0,D
3,1987,20,67,39,0,2,W2
3,1987,21,61,62,1,1,D
3,1987,21,64,65,3,1,W1
3,1987,21,21,66,1,0,W1
3,1987,21,63,67,3,1,W1
3,1987,21,39,48,2,0,W1
3,1987,21,27,24,2,0,W1
3,1987,21,19,11,1,1,D
3,1987,21,22,34,1,0,W1
3,1987,21,15,32,1,1,D
3,1987,22,65,63,0,0,D
3,1987,22,64,21,0,2,W2
3,1987,22,32,61,1,0,W1
3,1987,22,34,62,2,2,D
3,1987,22,11,22,3,0,W1
3,1987,22,48,15,0,0,D
3,1987,22,24,39,5,0,W1
3,1987,22,66,19,1,2,W2
3,1987,22,67,27,3,0,W1
3,1987,23,61,34,2,0,W1
3,1987,23,62,32,0,1,W2
3,1987,23,21,67,1,0,W1
3,1987,23,63,64,2,1,W1
3,1987,23,39,66,2,0,W1
3,1987,23,27,11,4,0,W1
3,1987,23,19,48,1,0,W1
3,1987,23,22,24,1,0,W1
3,1987,23,15,65,2,0,W1
3,1987,24,65,61,1,4,W2
3,1987,24,64,39,2,5,W2
3,1987,24,21,63,1,0,W1
3,1987,24,34,32,1,0,W1
3,1987,24,11,62,4,1,W1
3,1987,24,48,27,1,0,W1
3,1987,24,24,19,1,1,D
3,1987,24,66,22,1,2,W2
3,1987,24,67,15,0,1,W2
3,1987,25,61,66,2,1,W1
3,1987,25,62,48,0,0,D
3,1987,25,32,11,0,1,W2
3,1987,25,63,34,1,1,D
3,1987,25,39,21,1,0,W1
3,1987,25,27,64,1,0,W1
3,1987,25,19,65,2,1,W1
3,1987,25,22,67,1,0,W1
3,1987,25,15,24,1,0,W1
3,1987,26,65,22,1,0,W1
3,1987,26,64,19,1,1,D
3,1987,26,21,27,0,0,D
3,1987,26,63,39,1,3,W2
3,1987,26,11,15,1,0,W1
3,1987,26,48,32,2,2,D
3,1987,26,24,61,3,2,W1
3,1987,26,66,34,0,1,W2
3,1987,26,67,62,3,1,W1
3,1987,27,15,21,3,1,W1
3,1987,27,62,24,1,0,W1
3,1987,27,32,66,0,0,D
3,1987,27,34,11,1,0,W1
3,1987,27,39,65,5,1,W1
3,1987,27,27,63,1,1,D
3,1987,27,19,67,0,0,D
3,1987,27,22,64,1,0,W1
3,1987,27,61,48,7,0,W1
3,1987,28,65,62,1,1,D
3,1987,28,64,15,1,0,W1
3,1987,28,21,22,0,0,D
3,1987,28,63,19,1,1,D
3,1987,28,39,27,1,0,W1
3,1987,28,48,34,1,1,D
3,1987,28,24,32,2,0,W1
3,1987,28,66,11,0,2,W2
3,1987,28,67,61,1,1,D
3,1987,29,61,64,1,0,W1
3,1987,29,62,66,1,0,W1
3,1987,29,32,67,1,0,W1
3,1987,29,34,24,3,1,W1
3,1987,29,11,48,1,2,W2
3,1987,29,27,65,1,0,W1
3,1987,29,19,21,1,0,W1
3,1987,29,22,63,2,2,D
3,1987,29,15,39,2,0,W1
3,1987,30,65,32,1,1,D
3,1987,30,64,62,2,0,W1
3,1987,30,21,61,1,0,W1
3,1987,30,63,15,1,1,D
3,1987,30,39,22,0,0,D
3,1987,30,27,19,0,3,W2
3,1987,30,24,11,1,1,D
3,1987,30,66,48,0,0,D
3,1987,30,67,34,2,0,W1
3,1987,31,61,63,0,1,W2
3,1987,31,62,21,4,0,W1
3,1987,31,32,64,1,0,W1
3,1987,31,34,65,5,1,W1
3,1987,31,11,67,4,2,W1
3,1987,31,48,24,2,2,D
3,1987,31,19,39,0,1,W2
3,1987,31,22,27,1,0,W1
3,1987,31,15,66,3,0,W1
3,1987,32,65,11,1,0,W1
3,1987,32,64,34,0,0,D
3,1987,32,21,32,1,0,W1
3,1987,32,63,62,0,0,D
3,1987,32,39,61,2,1,W1
3,1987,32,27,15,1,2,W2
3,1987,32,19,22,2,1,W1
3,1987,32,66,24,0,2,W2
3,1987,32,67,48,1,4,W2
3,1987,33,61,27,1,1,D
3,1987,33,62,39,1,2,W2
3,1987,33,32,22,0,0,D
3,1987,33,34,21,0,0,D
3,1987,33,11,64,4,1,W1
3,1987,33,48,63,4,2,W1
3,1987,33,24,67,0,1,W2
3,1987,33,66,65,3,0,W1
3,1987,33,15,19,4,0,W1
3,1987,34,65,24,2,5,W2
3,1987,34,64,48,2,2,D
3,1987,34,21,11,0,0,D
3,1987,34,63,32,2,1,W1
3,1987,34,39,34,3,1,W1
3,1987,34,27,62,2,0,W1
3,1987,34,19,61,1,0,W1
3,1987,34,22,15,0,1,W2
3,1987,34,67,66,0,1,W2
1,1988,1,25,12,1,0,W1
1,1988,1,11,13,0,3,W2
1,1988,1,53,20,0,1,W2
1,1988,1,1,9,1,1,D
1,1988,1,26,17,1,2,W2
1,1988,1,10,43,0,1,W2
1,1988,1,8,3,2,0,W1
1,1988,1,14,2,0,1,W2
1,1988,1,6,7,1,1,D
1,1988,1,4,15,2,0,W1
1,1988,2,7,4,2,0,W1
1,1988,2,15,6,2,3,W2
1,1988,2,2,8,1,1,D
1,1988,2,43,14,1,0,W1
1,1988,2,3,26,2,1,W1
1,1988,2,17,1,2,1,W1
1,1988,2,20,10,2,1,W1
1,1988,2,13,53,2,0,W1
1,1988,2,9,25,1,1,D
1,1988,2,12,11,0,0,D
1,1988,3,7,17,1,1,D
1,1988,3,11,25,3,0,W1
1,1988,3,53,12,3,1,W1
1,1988,3,1,13,0,0,D
1,1988,3,26,20,2,0,W1
1,1988,3,10,3,0,1,W2
1,1988,3,8,9,2,1,W1
1,1988,3,14,15,1,0,W1
1,1988,3,6,43,0,0,D
1,1988,3,4,2,0,3,W2
1,1988,4,25,53,3,2,W1
1,1988,4,15,7,0,3,W2
1,1988,4,2,6,1,0,W1
1,1988,4,43,4,3,0,W1
1,1988,4,3,14,2,1,W1
1,1988,4,17,8,0,1,W2
1,1988,4,20,1,0,0,D
1,1988,4,13,26,3,0,W1
1,1988,4,9,11,1,0,W1
1,1988,4,12,10,2,4,W2
1,1988,5,7,2,1,0,W1
1,1988,5,15,9,0,1,W2
1,1988,5,53,11,2,1,W1
1,1988,5,1,25,3,2,W1
1,1988,5,26,12,1,1,D
1,1988,5,10,13,2,2,D
1,1988,5,8,43,1,1,D
1,1988,5,14,17,3,1,W1
1,1988,5,6,3,3,2,W1
1,1988,5,4,20,5,1,W1
1,1988,6,25,26,1,0,W1
1,1988,6,11,10,4,1,W1
1,1988,6,2,15,3,0,W1
1,1988,6,43,7,1,0,W1
1,1988,6,3,4,0,0,D
1,1988,6,17,6,0,1,W2
1,1988,6,20,14,2,1,W1
1,1988,6,13,8,1,1,D
1,1988,6,9,53,0,0,D
1,1988,6,12,1,0,0,D
1,1988,7,7,3,1,2,W2
1,1988,7,15,43,2,1,W1
1,1988,7,2,13,1,0,W1
1,1988,7,1,53,2,0,W1
1,1988,7,26,11,1,0,W1
1,1988,7,10,9,0,0,D
1,1988,7,8,12,5,0,W1
1,1988,7,14,25,1,0,W1
1,1988,7,6,20,1,2,W2
1,1988,7,4,17,1,0,W1
1,1988,8,25,4,2,1,W1
1,1988,8,11,1,2,3,W2
1,1988,8,53,26,2,2,D
1,1988,8,43,2,0,1,W2
1,1988,8,3,15,3,0,W1
1,1988,8,17,10,1,0,W1
1,1988,8,20,8,1,1,D
1,1988,8,13,14,1,0,W1
1,1988,8,9,6,1,4,W2
1,1988,8,12,7,0,1,W2
1,1988,9,7,20,1,0,W1
1,1988,9,15,17,2,1,W1
1,1988,9,2,3,2,2,D
1,1988,9,43,25,0,0,D
1,1988,9,26,1,0,1,W2
1,1988,9,10,53,1,1,D
1,1988,9,8,11,2,0,W1
1,1988,9,14,9,1,2,W2
1,1988,9,6,12,1,1,D
1,1988,9,4,13,2,0,W1
1,1988,10,25,8,1,0,W1
1,1988,10,11,4,0,0,D
1,1988,10,53,7,3,0,W1
1,1988,10,1,10,5,2,W1
1,1988,10,3,43,3,0,W1
1,1988,10,17,2,2,1,W1
1,1988,10,20,15,0,0,D
1,1988,10,13,6,0,1,W2
1,1988,10,9,26,6,2,W1
1,1988,10,12,14,0,1,W2
1,1988,11,7,25,1,1,D
1,1988,11,15,13,0,0,D
1,1988,11,2,20,2,1,W1
1,1988,11,43,9,1,1,D
1,1988,11,3,17,1,0,W1
1,1988,11,10,26,0,2,W2
1,1988,11,8,1,0,0,D
1,1988,11,14,53,1,1,D
1,1988,11,6,11,2,2,D
1,1988,11,4,12,1,0,W1
1,1988,12,25,10,3,0,W1
1,1988,12,11,14,1,2,W2
1,1988,12,53,6,2,0,W1
1,1988,12,1,4,2,1,W1
1,1988,12,26,8,1,0,W1
1,1988,12,17,43,0,0,D
1,1988,12,20,3,0,0,D
1,1988,12,13,7,0,0,D
1,1988,12,9,2,0,0,D
1,1988,12,12,15,1,1,D
1,1988,13,7,11,4,1,W1
1,1988,13,15,25,2,1,W1
1,1988,13,2,12,3,1,W1
1,1988,13,43,20,1,1,D
1,1988,13,3,9,1,0,W1
1,1988,13,17,13,2,0,W1
1,1988,13,8,10,4,1,W1
1,1988,13,14,26,0,0,D
1,1988,13,6,1,1,1,D
1,1988,13,4,53,2,1,W1
1,1988,14,25,2,3,1,W1
1,1988,14,11,15,1,2,W2
1,1988,14,53,8,4,1,W1
1,1988,14,1,14,3,2,W1
1,1988,14,26,6,0,2,W2
1,1988,14,10,4,2,2,D
1,1988,14,20,17,1,1,D
1,1988,14,13,3,3,2,W1
1,1988,14,9,7,4,2,W1
1,1988,14,12,43,2,1,W1
1,1988,15,7,1,3,0,W1
1,1988,15,15,53,1,1,D
1,1988,15,2,11,1,0,W1
1,1988,15,43,13,0,0,D
1,1988,15,3,12,2,0,W1
1,1988,15,17,9,3,1,W1
1,1988,15,20,25,2,1,W1
1,1988,15,14,8,3,0,W1
1,1988,15,6,10,3,1,W1
1,1988,15,4,26,3,2,W1
1,1988,16,25,3,1,0,W1
1,1988,16,11,43,2,1,W1
1,1988,16,53,2,0,2,W2
1,1988,16,1,15,4,2,W1
1,1988,16,26,7,0,0,D
1,1988,16,10,14,0,2,W2
1,1988,16,8,6,5,0,W1
1,1988,16,13,20,2,2,D
1,1988,16,9,4,0,0,D
1,1988,16,12,17,2,0,W1
1,1988,17,7,10,1,0,W1
1,1988,17,15,26,1,1,D
1,1988,17,2,1,0,0,D
1,1988,17,43,53,1,0,W1
1,1988,17,3,11,2,1,W1
1,1988,17,17,25,2,0,W1
1,1988,17,20,12,3,1,W1
1,1988,17,13,9,2,0,W1
1,1988,17,6,14,1,0,W1
1,1988,17,4,8,1,1,D
1,1988,18,25,6,1,0,W1
1,1988,18,11,17,1,3,W2
1,1988,18,53,3,1,2,W2
1,1988,18,1,43,1,0,W1
1,1988,18,26,2,1,2,W2
1,1988,18,10,15,5,0,W1
1,1988,18,8,7,1,1,D
1,1988,18,14,4,2,1,W1
1,1988,18,9,20,1,0,W1
1,1988,18,12,13,1,2,W2
1,1988,19,7,14,1,1,D
1,1988,19,15,8,3,0,W1
1,1988,19,2,10,3,2,W1
1,1988,19,43,26,0,0,D
1,1988,19,3,1,1,0,W1
1,1988,19,17,53,3,0,W1
1,1988,19,20,11,4,0,W1
1,1988,19,13,25,1,0,W1
1,1988,19,9,12,2,0,W1
1,1988,19,4,6,1,2,W2
1,1988,20,25,9,3,3,D
1,1988,20,11,12,0,1,W2
1,1988,20,53,13,0,2,W2
1,1988,20,1,17,1,1,D
1,1988,20,26,3,0,1,W2
1,1988,20,10,20,1,1,D
1,1988,20,8,2,0,1,W2
1,1988,20,14,43,1,2,W2
1,1988,20,6,15,3,1,W1
1,1988,20,4,7,3,2,W1
1,1988,21,25,11,1,0,W1
1,1988,21,15,14,0,0,D
1,1988,21,2,4,1,0,W1
1,1988,21,43,6,1,0,W1
1,1988,21,3,10,1,0,W1
1,1988,21,17,7,2,4,W2
1,1988,21,20,26,0,0,D
1,1988,21,13,1,0,0,D
1,1988,21,9,8,2,2,D
1,1988,21,12,53,4,3,W1
1,1988,22,7,15,3,1,W1
1,1988,22,11,9,3,1,W1
1,1988,22,53,25,1,1,D
1,1988,22,1,20,3,1,W1
1,1988,22,26,13,1,1,D
1,1988,22,10,12,1,3,W2
1,1988,22,8,17,0,0,D
1,1988,22,14,3,2,1,W1
1,1988,22,6,2,1,1,D
1,1988,22,4,43,1,0,W1
1,1988,23,25,1,2,2,D
1,1988,23,11,53,1,1,D
1,1988,23,2,7,0,2,W2
1,1988,23,43,8,1,0,W1
1,1988,23,3,6,1,0,W1
1,1988,23,17,14,1,1,D
1,1988,23,20,4,4,1,W1
1,1988,23,13,10,2,1,W1
1,1988,23,9,15,1,0,W1
1,1988,23,12,26,1,0,W1
1,1988,24,7,43,2,2,D
1,1988,24,15,2,0,1,W2
1,1988,24,53,9,4,0,W1
1,1988,24,1,12,2,0,W1
1,1988,24,26,25,1,2,W2
1,1988,24,10,11,1,3,W2
1,1988,24,8,13,1,2,W2
1,1988,24,14,20,1,1,D
1,1988,24,6,17,1,0,W1
1,1988,24,4,3,3,0,W1
1,1988,25,25,14,1,1,D
1,1988,25,11,26,3,0,W1
1,1988,25,53,1,0,2,W2
1,1988,25,43,15,1,0,W1
1,1988,25,3,7,0,0,D
1,1988,25,17,4,1,0,W1
1,1988,25,20,6,1,2,W2
1,1988,25,13,2,2,1,W1
1,1988,25,9,10,2,0,W1
1,1988,25,12,8,1,0,W1
1,1988,26,7,12,2,2,D
1,1988,26,15,3,1,0,W1
1,1988,26,2,43,0,0,D
1,1988,26,1,11,3,1,W1
1,1988,26,26,53,4,2,W1
1,1988,26,10,17,1,2,W2
1,1988,26,8,20,1,1,D
1,1988,26,14,13,1,0,W1
1,1988,26,6,9,2,1,W1
1,1988,26,4,25,2,0,W1
1,1988,27,25,43,1,0,W1
1,1988,27,11,8,3,2,W1
1,1988,27,53,10,3,0,W1
1,1988,27,1,26,1,0,W1
1,1988,27,3,2,0,0,D
1,1988,27,17,15,1,1,D
1,1988,27,20,7,2,0,W1
1,1988,27,13,4,4,0,W1
1,1988,27,9,14,5,3,W1
1,1988,27,12,6,1,1,D
1,1988,28,7,53,1,0,W1
1,1988,28,15,20,3,0,W1
1,1988,28,2,17,1,1,D
1,1988,28,43,3,1,2,W2
1,1988,28,26,9,0,1,W2
1,1988,28,10,1,0,1,W2
1,1988,28,8,25,2,0,W1
1,1988,28,14,12,1,2,W2
1,1988,28,6,13,0,0,D
1,1988,28,4,11,4,1,W1
1,1988,29,25,7,1,1,D
1,1988,29,11,6,2,0,W1
1,1988,29,53,14,1,4,W2
1,1988,29,1,8,2,2,D
1,1988,29,26,10,2,1,W1
1,1988,29,17,3,1,0,W1
1,1988,29,20,2,0,0,D
1,1988,29,13,15,1,0,W1
1,1988,29,9,43,0,1,W2
1,1988,29,12,4,1,0,W1
1,1988,30,7,13,0,0,D
1,1988,30,15,12,2,3,W2
1,1988,30,2,9,3,2,W1
1,1988,30,43,17,2,1,W1
1,1988,30,3,20,0,0,D
1,1988,30,10,25,2,0,W1
1,1988,30,8,26,2,1,W1
1,1988,30,14,11,1,1,D
1,1988,30,6,53,1,0,W1
1,1988,30,4,1,3,1,W1
1,1988,31,25,15,5,0,W1
1,1988,31,11,7,1,2,W2
1,1988,31,53,4,1,0,W1
1,1988,31,1,6,1,0,W1
1,1988,31,26,14,3,0,W1
1,1988,31,10,8,0,2,W2
1,1988,31,20,43,1,0,W1
1,1988,31,13,17,2,0,W1
1,1988,31,9,3,1,0,W1
1,1988,31,12,2,0,0,D
1,1988,32,7,9,4,2,W1
1,1988,32,15,11,3,3,D
1,1988,32,2,25,1,0,W1
1,1988,32,43,12,0,0,D
1,1988,32,3,13,2,1,W1
1,1988,32,17,20,0,0,D
1,1988,32,8,53,3,2,W1
1,1988,32,14,1,1,3,W2
1,1988,32,6,26,1,1,D
1,1988,32,4,10,3,0,W1
1,1988,33,25,20,2,0,W1
1,1988,33,11,2,0,0,D
1,1988,33,53,15,3,1,W1
1,1988,33,1,7,2,2,D
1,1988,33,26,4,2,0,W1
1,1988,33,10,6,0,0,D
1,1988,33,8,14,4,1,W1
1,1988,33,13,43,2,1,W1
1,1988,33,9,17,2,3,W2
1,1988,33,12,3,1,1,D
1,1988,34,7,26,1,0,W1
1,1988,34,15,1,0,0,D
1,1988,34,2,53,2,1,W1
1,1988,34,43,11,0,0,D
1,1988,34,3,25,1,0,W1
1,1988,34,17,12,2,2,D
1,1988,34,20,13,2,1,W1
1,1988,34,14,10,4,0,W1
1,1988,34,6,8,1,0,W1
1,1988,34,4,9,0,1,W2
1,1988,35,25,17,0,1,W2
1,1988,35,11,3,1,0,W1
1,1988,35,53,43,1,1,D
1,1988,35,1,2,1,0,W1
1,1988,35,26,15,1,1,D
1,1988,35,10,7,1,1,D
1,1988,35,8,4,0,0,D
1,1988,35,14,6,0,0,D
1,1988,35,9,13,1,2,W2
1,1988,35,12,20,3,2,W1
1,1988,36,7,8,4,2,W1
1,1988,36,15,10,1,0,W1
1,1988,36,2,26,3,0,W1
1,1988,36,43,1,1,2,W2
1,1988,36,3,53,1,1,D
1,1988,36,17,11,1,1,D
1,1988,36,20,9,2,2,D
1,1988,36,13,12,1,0,W1
1,1988,36,6,25,0,1,W2
1,1988,36,4,14,1,1,D
1,1988,37,25,13,3,2,W1
1,1988,37,11,20,4,1,W1
1,1988,37,53,17,1,0,W1
1,1988,37,1,3,2,1,W1
1,1988,37,26,43,0,0,D
1,1988,37,10,2,0,0,D
1,1988,37,8,15,2,3,W2
1,1988,37,14,7,0,3,W2
1,1988,37,6,4,1,1,D
1,1988,37,12,9,1,0,W1
1,1988,38,7,6,4,1,W1
1,1988,38,15,4,3,0,W1
1,1988,38,2,14,2,2,D
1,1988,38,43,10,3,1,W1
1,1988,38,3,8,1,1,D
1,1988,38,17,26,8,0,W1
1,1988,38,20,53,2,1,W1
1,1988,38,13,11,3,0,W1
1,1988,38,9,1,1,0,W1
1,1988,38,12,25,0,0,D
2,1988,1,69,19,2,2,D
2,1988,1,22,34,2,1,W1
2,1988,1,32,45,0,2,W2
2,1988,1,68,27,3,1,W1
2,1988,1,24,21,0,0,D
2,1988,1,61,62,3,0,W1
2,1988,1,63,39,0,1,W2
2,1988,1,48,67,1,0,W1
2,1988,1,30,29,1,0,W1
2,1988,2,39,30,2,0,W1
2,1988,2,62,63,4,1,W1
2,1988,2,21,61,0,0,D
2,1988,2,29,48,2,2,D
2,1988,2,27,24,2,1,W1
2,1988,2,34,32,0,0,D
2,1988,2,67,68,1,1,D
2,1988,2,45,69,1,0,W1
2,1988,2,19,22,0,0,D
2,1988,3,39,27,3,2,W1
2,1988,3,22,67,2,0,W1
2,1988,3,32,69,2,0,W1
2,1988,3,68,34,0,0,D
2,1988,3,24,19,1,1,D
2,1988,3,48,21,3,2,W1
2,1988,3,61,29,2,0,W1
2,1988,3,63,45,1,1,D
2,1988,3,30,62,1,1,D
2,1988,4,69,22,0,0,D
2,1988,4,62,39,1,1,D
2,1988,4,21,30,2,2,D
2,1988,4,29,63,2,2,D
2,1988,4,27,61,3,1,W1
2,1988,4,45,24,1,1,D
2,1988,4,34,48,3,1,W1
2,1988,4,67,32,1,0,W1
2,1988,4,19,68,3,0,W1
2,1988,5,39,21,0,3,W2
2,1988,5,62,29,2,2,D
2,1988,5,32,22,1,0,W1
2,1988,5,68,69,1,0,W1
2,1988,5,24,34,1,0,W1
2,1988,5,48,19,2,2,D
2,1988,5,61,67,1,0,W1
2,1988,5,63,27,2,0,W1
2,1988,5,30,45,0,1,W2
2,1988,6,69,30,1,2,W2
2,1988,6,22,68,1,1,D
2,1988,6,21,62,0,0,D
2,1988,6,29,39,0,2,W2
2,1988,6,27,48,3,1,W1
2,1988,6,45,61,2,0,W1
2,1988,6,34,63,1,0,W1
2,1988,6,67,24,0,2,W2
2,1988,6,19,32,2,2,D
2,1988,7,39,69,4,0,W1
2,1988,7,62,27,0,6,W2
2,1988,7,21,29,3,0,W1
2,1988,7,68,32,1,2,W2
2,1988,7,24,22,1,1,D
2,1988,7,48,45,1,1,D
2,1988,7,61,34,2,0,W1
2,1988,7,63,67,1,0,W1
2,1988,7,30,19,2,1,W1
2,1988,8,69,61,0,0,D
2,1988,8,22,48,1,1,D
2,1988,8,32,24,1,0,W1
2,1988,8,29,68,0,2,W2
2,1988,8,27,21,2,0,W1
2,1988,8,45,62,1,0,W1
2,1988,8,34,30,2,0,W1
2,1988,8,67,39,1,2,W2
2,1988,8,19,63,0,1,W2
2,1988,9,39,34,1,2,W2
2,1988,9,62,19,1,0,W1
2,1988,9,21,45,2,4,W2
2,1988,9,29,67,1,1,D
2,1988,9,24,68,2,0,W1
2,1988,9,48,32,3,0,W1
2,1988,9,61,22,3,1,W1
2,1988,9,63,69,4,0,W1
2,1988,9,30,27,0,2,W2
2,1988,10,69,24,1,0,W1
2,1988,10,22,63,0,0,D
2,1988,10,32,30,1,2,W2
2,1988,10,68,48,2,1,W1
2,1988,10,27,29,6,0,W1
2,1988,10,45,39,3,2,W1
2,1988,10,34,62,4,2,W1
2,1988,10,67,21,0,1,W2
2,1988,10,19,61,2,1,W1
2,1988,11,39,19,2,0,W1
2,1988,11,62,69,3,0,W1
2,1988,11,21,34,0,1,W2
2,1988,11,29,45,1,3,W2
2,1988,11,27,67,0,1,W2
2,1988,11,48,24,1,1,D
2,1988,11,61,68,1,1,D
2,1988,11,63,32,1,1,D
2,1988,11,30,22,2,0,W1
2,1988,12,69,48,1,1,D
2,1988,12,22,39,0,2,W2
2,1988,12,32,61,1,0,W1
2,1988,12,68,63,2,0,W1
2,1988,12,24,30,0,0,D
2,1988,12,45,27,0,0,D
2,1988,12,34,29,3,0,W1
2,1988,12,67,62,3,0,W1
2,1988,12,19,21,3,1,W1
2,1988,13,39,32,4,0,W1
2,1988,13,62,22,1,0,W1
2,1988,13,21,69,1,0,W1
2,1988,13,29,19,1,1,D
2,1988,13,27,34,2,1,W1
2,1988,13,45,67,4,0,W1
2,1988,13,61,48,3,2,W1
2,1988,13,63,24,1,2,W2
2,1988,13,30,68,1,0,W1
2,1988,14,69,29,1,2,W2
2,1988,14,22,21,0,0,D
2,1988,14,32,62,1,1,D
2,1988,14,68,39,0,3,W2
2,1988,14,24,61,2,3,W2
2,1988,14,48,63,1,1,D
2,1988,14,34,45,2,1,W1
2,1988,14,67,30,2,0,W1
2,1988,14,19,27,2,2,D
2,1988,15,39,24,3,0,W1
2,1988,15,62,68,0,0,D
2,1988,15,21,32,3,0,W1
2,1988,15,29,22,1,0,W1
2,1988,15,27,69,3,1,W1
2,1988,15,45,19,2,0,W1
2,1988,15,34,67,2,0,W1
2,1988,15,63,61,0,0,D
2,1988,15,30,48,0,1,W2
2,1988,16,69,67,1,2,W2
2,1988,16,22,27,1,0,W1
2,1988,16,32,29,0,1,W2
2,1988,16,68,45,1,1,D
2,1988,16,24,62,0,1,W2
2,1988,16,48,39,3,3,D
2,1988,16,61,30,1,1,D
2,1988,16,63,21,2,1,W1
2,1988,16,19,34,1,3,W2
2,1988,17,39,61,2,0,W1
2,1988,17,62,48,4,2,W1
2,1988,17,21,68,4,2,W1
2,1988,17,29,24,0,0,D
2,1988,17,27,32,1,2,W2
2,1988,17,45,22,2,0,W1
2,1988,17,34,69,3,0,W1
2,1988,17,67,19,1,1,D
2,1988,17,30,63,0,0,D
2,1988,18,69,45,1,3,W2
2,1988,18,22,19,2,0,W1
2,1988,18,32,34,1,1,D
2,1988,18,68,67,0,0,D
2,1988,18,24,27,1,1,D
2,1988,18,48,29,2,0,W1
2,1988,18,61,21,2,0,W1
2,1988,18,63,62,4,0,W1
2,1988,18,30,39,0,2,W2
2,1988,19,69,32,2,2,D
2,1988,19,62,30,4,1,W1
2,1988,19,21,48,2,3,W2
2,1988,19,29,61,2,4,W2
2,1988,19,27,39,1,0,W1
2,1988,19,45,63,2,0,W1
2,1988,19,34,68,3,0,W1
2,1988,19,67,22,5,0,W1
2,1988,19,19,24,2,2,D
2,1988,20,39,62,2,1,W1
2,1988,20,22,69,2,0,W1
2,1988,20,32,67,2,1,W1
2,1988,20,68,19,1,0,W1
2,1988,20,24,45,1,3,W2
2,1988,20,48,34,3,1,W1
2,1988,20,61,27,1,1,D
2,1988,20,63,29,5,1,W1
2,1988,20,30,21,1,0,W1
2,1988,21,69,68,1,1,D
2,1988,21,22,32,3,0,W1
2,1988,21,21,39,1,0,W1
2,1988,21,29,62,2,0,W1
2,1988,21,27,63,1,0,W1
2,1988,21,45,30,4,0,W1
2,1988,21,34,24,1,0,W1
2,1988,21,67,61,0,1,W2
2,1988,21,19,48,1,1,D
2,1988,22,39,29,1,0,W1
2,1988,22,62,21,0,1,W2
2,1988,22,32,19,0,0,D
2,1988,22,68,22,0,1,W2
2,1988,22,24,67,1,0,W1
2,1988,22,48,27,0,1,W2
2,1988,22,61,45,2,0,W1
2,1988,22,63,34,4,1,W1
2,1988,22,30,69,0,1,W2
2,1988,23,69,39,0,2,W2
2,1988,23,22,24,1,1,D
2,1988,23,32,68,0,0,D
2,1988,23,29,21,1,1,D
2,1988,23,27,62,1,0,W1
2,1988,23,45,48,2,0,W1
2,1988,23,34,61,1,2,W2
2,1988,23,67,63,0,0,D
2,1988,23,19,30,1,1,D
2,1988,24,39,67,3,2,W1
2,1988,24,62,45,2,1,W1
2,1988,24,21,27,1,1,D
